Product URL,Description,Product Description,Manufacturer,ASIN
https://www.amazon.in//Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PYKVK/ref=sxin_25_trfobq2av2_2_B0821PYKVK?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0821PYKVK&pd_rd_r=f9120511-6c25-482a-ad66-0b909bd05c34&pd_rd_w=A8KM0&pd_rd_wg=uQMY9&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=D0RWQKS8J9S9JNK0BGXR&qid=1692730133&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-3-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sxin_25_trfobq2av2_3_B09W3XLDM2?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W3XLDM2&pd_rd_r=f9120511-6c25-482a-ad66-0b909bd05c34&pd_rd_w=A8KM0&pd_rd_wg=uQMY9&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=D0RWQKS8J9S9JNK0BGXR&qid=1692730133&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-4-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Backpack-Toddler-Animal-Cartoon-Travel/dp/B08D5RCWV9/ref=sxin_25_trfobq2av2_4_B08D5RCWV9?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08D5RCWV9&pd_rd_r=f9120511-6c25-482a-ad66-0b909bd05c34&pd_rd_w=A8KM0&pd_rd_wg=uQMY9&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=D0RWQKS8J9S9JNK0BGXR&qid=1692730133&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-5-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Amazon-Brand-Solimo-Diaper-Backpack/dp/B08FTHBRPY/ref=sxin_25_trfobq2av2_5_B08FTHBRPY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08FTHBRPY&pd_rd_r=f9120511-6c25-482a-ad66-0b909bd05c34&pd_rd_w=A8KM0&pd_rd_wg=uQMY9&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=D0RWQKS8J9S9JNK0BGXR&qid=1692730133&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-6-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Dyazo-Backpack-Business-Notebook-computer/dp/B0C7HC675G/ref=sxin_25_trfobq2av2_6_B0C7HC675G?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0C7HC675G&pd_rd_r=f9120511-6c25-482a-ad66-0b909bd05c34&pd_rd_w=A8KM0&pd_rd_wg=uQMY9&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=D0RWQKS8J9S9JNK0BGXR&qid=1692730133&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-7-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//School-Backpack-Cartoon-Travel-Toddler/dp/B097NHH5YY/ref=sxin_25_trfobq2av2_7_B097NHH5YY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B097NHH5YY&pd_rd_r=f9120511-6c25-482a-ad66-0b909bd05c34&pd_rd_w=A8KM0&pd_rd_wg=uQMY9&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=D0RWQKS8J9S9JNK0BGXR&qid=1692730133&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-8-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-13,6 months limited warranty,,,
https://www.amazon.in//Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-14,,,,
https://www.amazon.in//GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-15,,,,
https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-16,,,,
https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-17,,,,
https://www.amazon.in//Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-18,Manufacturer warranty - 2 years,,,
https://www.amazon.in//American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-19,,,,
https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1692730133&sprefix=ba%2Caps%2C283&sr=8-20,,,,
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1NDYzNTY0NjczMDM4NTk4OjE2OTI3MzAxMzM6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730133%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty,,"‎                                 Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",‎                                 B0BWNBQXDZ
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1NDYzNTY0NjczMDM4NTk4OjE2OTI3MzAxMzM6c3BfYnRmOjMwMDAzNjc2MTg4MjUzMjo6MDo6&url=%2FRansel-School-Bag-Bagpack-Creations%2Fdp%2FB0CDCH4BKY%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730133%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Ease to handle,"Perfect sized Backpack used for multi purpose, 4 Zips also with perfect paddings for the back.",‎                                 Jai Guru Ji Creations,‎                                 B0CDCH4BKY
https://aax-eu.amazon.in/x/c/ROeqvhiJDCQFV_nPiomwVPEAAAGKHpQLHgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICDKiOqY/https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B68Z3X7D/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.71f3e964-c052-406d-85d3-3536a795e6d0%3Aamzn1.sym.71f3e964-c052-406d-85d3-3536a795e6d0&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B68Z3X7D&pd_rd_r=95695d59-9874-424e-834e-76b854279636&pd_rd_w=j0eTa&pd_rd_wg=xdNOW&pf_rd_p=71f3e964-c052-406d-85d3-3536a795e6d0&pf_rd_r=D0RWQKS8J9S9JNK0BGXR&qid=1692730133&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-f1821008-9dea-4812-b2b6-4a6e4a4f2d55,Handcrafted with care and made up of premium quality robust material,,,
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4Njc3NjQwMTc0MDMyNTk4OjE2OTI3MzAxNzI6c3BfYXRmOjMwMDAzNjc2MTg4MTUzMjo6MDo6&url=%2FRansel-School-Bag-Bagpack-Creations%2Fdp%2FB0CDCHXMCJ%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730172%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Specially for girls,"Light weight Tuition/Exam/Picnic Bag, Comfortable for every age group,and with the BTS.",‎                                 Jai Guru Ji Creations,‎                                 B0CDCHXMCJ
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4Njc3NjQwMTc0MDMyNTk4OjE2OTI3MzAxNzI6c3BfYXRmOjMwMDAzNjc2MTg4MTgzMjo6MDo6&url=%2FRansel-School-Bag-Bagpack-Creations%2Fdp%2FB0CDCJCRFH%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730172%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Ease to handle,"Perfect sized Backpack used for multi purpose, 5 Zips also with perfect paddings for the back.",‎                                 Jai Guru Ji Creations,‎                                 B0CDCJCRFH
https://www.amazon.in//Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-3,,,,
https://www.amazon.in//American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-4,,,,
https://www.amazon.in//Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-5,,,,
https://aax-eu.amazon.in/x/c/RJCh1wN9Pv-97Tl3n53rnPIAAAGKHpSmSgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCUj_QJ/https://www.amazon.in/TheHandikrafts-Unisex-Colored-Multicolour-Flower/dp/B0B3PW3FJ8/ref=sxin_17_sbv_search_btf?content-id=amzn1.sym.ea7f11f8-e26c-4b10-84ad-15aa33ea30ac%3Aamzn1.sym.ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B3PW3FJ8&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=J6svZ&pd_rd_wg=FbLnn&pf_rd_p=ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81,,,,
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-6,,,,
https://www.amazon.in//Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-7,,,,
https://www.amazon.in//TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-8,,,,
https://www.amazon.in//Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-9,,,,
https://www.amazon.in//FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-10,,,,
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4Njc3NjQwMTc0MDMyNTk4OjE2OTI3MzAxNzI6c3BfbXRmOjMwMDAzNTcwNTQ0MzgzMjo6MDo6&url=%2FWALKENT-Premium-Semi-Hard-Anti-Theft-Waterproof%2Fdp%2FB0CFJT6P1R%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730172%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"COMFORTABLE AND VERSATILE: Carry your belongings comfortably with a cushioned laptop compartment, cushioned shoulder strap, and back support. Designed for all, this bag suits various environments, be it the office, college, or school","Elevate your daily commute or academic endeavours with the WALKENT 24 Liter Laptop Bag. Meticulously designed by the trusted brand Walkent, this bag seamlessly combines sophistication with utility, catering to the needs of professionals & students alikeFeatures:🎒24 Liter Capacity Backpack: Ample space to accommodate your laptop, documents, & essentials🎒Anti-Theft Back Pocket: A dedicated back pocket to securely store mobile wallets & valuable items🎒500ml Side Bottle Pockets: Stay refreshed throughout the day by conveniently storing your water bottles🎒1 Large Compartments with 2 Separate Sections: Organize your belongings effectively with two spacious compartments🎒Waterproof Fabric & Hidden Zipper: The bag's waterproof fabric & concealed zippers shield your belongings from rain & moisture🎒Multiple Organizational Pockets: Stay orderly with various organizational pockets🎒Cushioned Laptop Compartment: Your laptop remains secure & pampered in the cushioned compartment🎒Semi-Hard Shell Outer: Semi-Hard Outer shell gives the stylish and sophisticated look for this bag. Now turn head every you go with this bag🎒External USB Port: Stay connected on the go by conveniently charging your devices through the external USB port (Normal and C Type)🎒Cushioned Shoulder Strap & Back: Carry your load comfortably with the cushioned shoulder strap & back support🎒Apt for Men & Women: For both men & women, this bag is apt for any purpose, be it the office, college, or school.Elevate your daily journeys with this Bag, your ultimate companion for both style & functionality. Step into a world where practicality & sophistication coalesce to enhance your every experience","‎                                 Walkent, info@walkent.com | ☎️ 8001 655 655",‎                                 B0CFJT6P1R
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4Njc3NjQwMTc0MDMyNTk4OjE2OTI3MzAxNzI6c3BfbXRmOjIwMTQ2NTQzMDk0NDk4OjowOjo&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730172%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.",,"‎                                 Amazing Bags, Half_Moon, New Delhi",‎                                 B085MHDJ93
https://www.amazon.in//AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sxin_25_trfobq2av2_0_B09W4VMZ79?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W4VMZ79&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sxin_25_trfobq2av2_0_B09W4VMZ79?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W4VMZ79&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB5DP5Y/ref=sxin_25_trfobq2av2_1_B09SB5DP5Y?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09SB5DP5Y&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-2-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PYKVK/ref=sxin_25_trfobq2av2_2_B0821PYKVK?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0821PYKVK&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-3-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sxin_25_trfobq2av2_3_B09W3XLDM2?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W3XLDM2&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-4-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Backpack-Toddler-Animal-Cartoon-Travel/dp/B08D5RCWV9/ref=sxin_25_trfobq2av2_4_B08D5RCWV9?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08D5RCWV9&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-5-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Amazon-Brand-Solimo-Diaper-Backpack/dp/B08FTHBRPY/ref=sxin_25_trfobq2av2_5_B08FTHBRPY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08FTHBRPY&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-6-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//Dyazo-Backpack-Business-Notebook-computer/dp/B0C7HC675G/ref=sxin_25_trfobq2av2_6_B0C7HC675G?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0C7HC675G&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-7-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
https://www.amazon.in//School-Backpack-Cartoon-Travel-Toddler/dp/B097NHH5YY/ref=sxin_25_trfobq2av2_7_B097NHH5YY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B097NHH5YY&pd_rd_r=c99186c1-f424-43ba-8bfc-6b2118693551&pd_rd_w=gpIcC&pd_rd_wg=FbLnn&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=W8EAJY3WKAHRWATZ0DAY&qid=1692730172&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-8-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,,
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-13,,,,
https://www.amazon.in//Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-14,,,,
https://www.amazon.in//GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-15,,,,
https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-16,,,,
https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-17,,,,
https://www.amazon.in//Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-18,,,,
https://www.amazon.in//American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-19,,,,
https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1692730172&sprefix=ba%2Caps%2C283&sr=8-20,,,,
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4Njc3NjQwMTc0MDMyNTk4OjE2OTI3MzAxNzI6c3BfYnRmOjIwMTUzMDM4Nzg5MTk4OjowOjo&url=%2FSecure-Combination-Waterproof-College-Walkent%2Fdp%2FB09T71WXSF%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730172%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"With its durable hard top, you can travel with peace of mind knowing your laptop is protected",,,
